,DAY_OF_MONTH,DAY_OF_WEEK,MONTH,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME
6833,25,1,1,BOS,CHS,1110,43,1347
6834,25,1,1,CHS,BOS,1425,33,1629
6835,25,1,1,FLL,DCA,2020,18,2240
6836,25,1,1,MCO,JFK,1724,29,2000
6837,25,1,1,BOS,PIT,1730,29,1923
6838,25,1,1,FLL,JFK,700,2,944
6839,25,1,1,JFK,SFO,2120,2,54
6840,25,1,1,SFO,JFK,59,58,918
6841,25,1,1,LGA,TPA,720,16,1025
6842,25,1,1,JFK,RSW,1451,33,1809
6843,25,1,1,RSW,JFK,1850,44,2132
6844,25,1,1,BTV,JFK,1459,23,1630
6845,25,1,1,JFK,BTV,1308,18,1422
6846,25,1,1,SYR,FLL,1510,102,1831
6847,25,1,1,FLL,SYR,1130,109,1433
6848,25,1,1,PIT,BOS,1959,8,2131
6849,25,1,1,JFK,FLL,1529,18,1848
6850,25,1,1,FLL,JFK,2114,44,2355
6851,25,1,1,IAD,JFK,2016,1,2129
6852,25,1,1,JFK,SYR,2250,2,2358
6853,25,1,1,FLL,SJU,2225,144,149
6854,25,1,1,JFK,MCO,1431,46,1730
6855,25,1,1,ORH,MCO,1659,7,2007
6856,25,1,1,MCO,ORH,1346,16,1623
6857,25,1,1,JFK,FLL,2150,20,54
6858,25,1,1,FLL,JFK,1440,17,1730
6859,25,1,1,BOS,BUF,1715,28,1852
6860,25,1,1,HPN,PBI,1135,40,1430
6861,25,1,1,PBI,HPN,1918,77,2200
6862,25,1,1,BOS,FLL,1645,21,2015
6863,25,1,1,DCA,FLL,1655,16,1936
6864,25,1,1,LGB,LAS,1635,3,1741
6865,25,1,1,JFK,BUF,2245,10,8
6866,25,1,1,PIT,FLL,700,103,957
6867,25,1,1,FLL,PIT,1955,56,2230
6868,25,1,1,ORH,FLL,1835,14,2158
6869,25,1,1,FLL,ORH,1505,21,1758
6870,25,1,1,JFK,LAX,600,31,918
6871,25,1,1,BOS,MCO,1903,15,2225
6872,25,1,1,SJU,FLL,2145,25,2328
6873,25,1,1,HPN,PBI,1540,76,1838
6874,25,1,1,BOS,FLL,1309,8,1644
6875,25,1,1,FLL,BOS,1352,2,1659
6876,25,1,1,LAS,LGB,1445,15,1549
6877,25,1,1,MCO,JFK,719,2,946
6878,25,1,1,FLL,BWI,2027,76,2252
6879,25,1,1,BWI,FLL,720,2,959
6880,25,1,1,PBI,HPN,1514,55,1758
6881,25,1,1,FLL,BOS,2101,49,2359
6882,25,1,1,BOS,TPA,846,11,1216
6883,25,1,1,MCO,DCA,1555,39,1802
6884,25,1,1,BOS,MCO,2100,24,14
6885,25,1,1,BOS,FLL,1124,4,1459
6886,25,1,1,EWR,BOS,836,4,946
6887,25,1,1,JFK,BUF,1345,30,1510
6888,25,1,1,MCO,DCA,610,2,813
6889,25,1,1,EWR,BOS,1129,27,1234
6890,25,1,1,SWF,BOS,1755,159,1913
6891,25,1,1,BUF,JFK,1601,10,1730
6892,25,1,1,FLL,JAX,2050,25,2205
6893,25,1,1,BOS,EWR,1850,21,2022
6894,25,1,1,EWR,BOS,2100,43,2206
6895,25,1,1,LAS,SFO,1950,9,2126
6896,25,1,1,BOS,RSW,1254,25,1632
6897,25,1,1,RSW,BOS,1708,13,2009
6898,25,1,1,BOS,RDU,1625,7,1835
6899,26,2,1,FLL,EWR,1810,11,2104
6900,26,2,1,FLL,LAS,1927,6,2158
6901,26,2,1,LAX,JFK,630,1,1445
6902,26,2,1,TPA,JFK,1557,4,1833
6903,26,2,1,BOS,SAV,1115,1,1400
6904,26,2,1,FLL,BOS,1840,4,2142
6905,26,2,1,JFK,SLC,2059,5,19
6906,26,2,1,MCO,JFK,1900,5,2134
6907,26,2,1,JFK,DEN,2030,27,2307
6908,26,2,1,FLL,LAX,1845,21,2137
6909,26,2,1,FLL,JFK,1334,16,1624
6910,26,2,1,JFK,PWM,2245,27,2353
6911,26,2,1,HPN,FLL,800,7,1111
6912,26,2,1,PBI,BOS,2020,32,2311
6913,26,2,1,JFK,LAX,839,3,1202
6914,26,2,1,LAX,JFK,855,1,1712
